Id,SalePrice
2737,123083.94681000507
2738,136585.58188011628
2739,164229.97684760386
2740,128914.67865534397
2741,146791.76020036155
2742,149371.44879129922
2743,147012.130538902
2744,143721.99045021622
2745,134384.33982328305
2746,132033.8164996035
2747,156504.23519626155
2748,133616.57968692656
2749,132241.71891828693
2750,133718.64323019236
2751,129169.45150525865
2752,226750.07926567178
2753,143305.63333119612
2754,239955.44767786562
2755,130513.74463672967
2756,110897.47975495415
2757,92045.14165061193
2758,102451.18718014385
2759,159345.91585445227
2760,139051.9805248552
2761,146855.49780865613
2762,144132.30664142506
2763,184545.37784225884
2764,171843.66079069034
2765,238715.7743167712
2766,141758.62294575849
2767,92140.88537164223
2768,132484.46966124894
2769,129728.8534387023
2770,149988.63051265426
2771,120963.91133128406
2772,122210.41662167785
2773,174450.27714557687
2774,138155.1496424519
2775,130483.11657842524
2776,136675.01946184965
2777,144100.4683372063
2778,110923.82124819625
2779,154992.95387070897
2780,99886.71573289456
2781,102576.34142072618
2782,107456.76498485981
2783,112265.25932364192
2784,128132.89270241698
2785,149030.90104828915
2786,93438.5723797681
2787,116005.93685501986
2788,96773.46892312603
2789,155068.2627160574
2790,97802.03260732323
2791,120659.31295604818
2792,77091.39851190476
2793,171622.92495380846
2794,117886.19049837158
2795,123966.96217771624
2796,105972.3118932283
2797,189167.0168807311
2798,123498.85229281333
2799,120762.82965540016
2800,78149.168125
2801,113873.17893993398
2802,132111.86698104237
2803,160562.1383627265
2804,138522.67294380112
2805,97691.8713756121
2806,100813.58797303717
2807,152904.79293599885
2808,148330.82324277348
2809,132680.11572434776
2810,130355.98320234325
2811,162131.5867079886
2812,152086.26426777986
2813,154092.07183579815
2814,149656.45812781062
2815,105317.91307428954
2816,220662.1317096982
2817,153131.48993189854
2818,130752.80802950547
2819,172193.54366554128
2820,143873.82736813306
2821,110607.98613302028
2822,193271.9612514293
2823,280738.39981060603
2824,184152.97306268945
2825,148526.8571062205
2826,128736.644456935
2827,140317.59078496112
2828,251778.21778508773
2829,211347.35571311862
2830,234010.74222267172
2831,193389.99904086633
2832,255321.50660283034
2833,296731.04868235934
2834,210876.8477178583
2835,218471.086211439
2836,196693.25462173557
2837,167749.95045789162
2838,142308.2581460111
2839,189610.34281172015
2840,185212.2159928605
2841,204022.20622720002
2842,223035.44281461457
2843,151245.5288650571
2844,159393.94184156388
2845,124821.91747539456
2846,209815.35839803197
2847,200983.76958637295
2848,213746.55825736868
2849,209646.02460240212
2850,284002.58356144687
2851,232682.2768464676
2852,222785.88334600138
2853,233318.42991043293
2854,141017.9053137104
2855,209006.50720432246
2856,203816.06900250172
2857,192338.42751275568
2858,205917.0202290274
2859,138238.38202318398
2860,136191.5733630943
2861,133585.27396435334
2862,212426.35603830032
2863,124780.24822210408
2864,246161.50671434583
2865,143761.0940647645
2866,134478.51673789174
2867,110030.30766108763
2868,123314.48887356892
2869,121495.94882123265
2870,155242.44043382848
2871,105328.63099844105
2872,71181.19572823009
2873,105678.66227002167
2874,133826.12345156312
2875,110285.21611002239
2876,159386.77761244358
2877,145547.8498959742
2878,167931.66533799533
2879,135698.0700805668
2880,108619.76264431249
2881,149153.33643766213
2882,162838.14803986324
2883,193987.4056741541
2884,193394.10218804132
2885,183143.1689136129
2886,194911.44815422298
2887,95843.849238678
2888,127464.05065457048
2889,68184.4837797619
2890,93920.42873160477
2891,139351.55923105148
2892,69598.65723214284
2893,111940.00597309638
2894,77138.90788690475
2895,310867.3549679487
2896,290546.93061279
2897,195949.13426192797
2898,151316.38189537957
2899,228486.1299551241
2900,154318.44629834077
2901,193704.965796675
2902,195335.9362520862
2903,324167.15525526553
2904,359867.6947916667
2905,117087.59334343016
2906,191855.72040181368
2907,113331.2237180362
2908,128711.78693118719
2909,146386.90322338612
2910,87875.76390814371
2911,88438.34789791337
2912,146976.3763393119
2913,89879.66204900765
2914,88933.5477464151
2915,92484.72850621902
2916,87681.50315519945
2917,165633.50625604883
2918,117557.91573378342
2919,220003.42911576346
